,approx_payout_date,body_length,channels,delivery_method,event_created,event_end,event_published,event_start,fb_published,gts,has_analytics,has_header,has_logo,name_length,num_order,num_payouts,object_id,org_facebook,org_twitter,sale_duration,sale_duration2,show_map,user_age,user_created,user_type,venue_latitude,venue_longitude
7246,1355551200,3188,12,1.0,1349482774,1355119200,1349483206.0,1355112000,1,9128.54,1,1.0,1,10,223,154,4524242,12.0,12.0,65.0,65,0,487,1307391890,3,37.7762416,-122.4147016
7247,1371427200,4776,8,1.0,1349705560,1370995200,1349705636.0,1370881800,0,7935.11,0,0.0,1,32,5,12,4535050,0.0,11.0,245.0,245,1,1047,1259263368,4,51.4525638,-2.5999901
7248,1352863800,3353,8,0.0,1349706788,1352431800,1349711892.0,1352426400,0,58.68,0,0.20206093189964158,1,55,9,3,4535298,17.0,13.0,31.0,31,1,201,1332328169,4,-34.9263278,138.6060165
7249,1352689200,2813,8,0.0,1349862015,1352257200,1349870073.0,1352250000,0,96.48,0,1.0,1,82,5,0,4535318,21.0,11.0,27.0,27,1,149,1336999094,3,53.7183978,-1.7777119
7250,1356332400,323,6,0.0,1349707119,1355900400,1349707229.0,1355886000,0,605.88,0,0.0,1,46,77,10,4535374,0.0,0.0,71.0,71,1,848,1276456539,3,51.5152104,-0.1298905
7251,1351800000,182,8,1.0,1349961568,1351368000,1349968828.0,1351357200,0,98.0,0,0.20206093189964158,0,69,1,2,4567792,0.0,0.0,16.0,16,1,282,1325605844,1,29.304674,-94.7929404
7252,1363033800,186,11,1.0,1349961915,1362605400,1352140440.0,1362600000,0,87.54,0,0.0,1,67,4,11,4567856,56.0,12.0,121.0,146,0,239,1329325978,4,0.0,0.0
7253,1353819600,5796,8,0.0,1350317433,1353387600,1350319841.0,1353380400,0,65.28,0,0.20206093189964158,1,21,1,0,4568124,18.0,0.0,35.0,35,1,39,1346984415,4,43.4749073,-80.5897298
7254,1352088000,3772,4,0.0,1349963947,1351652400,1349964713.0,1351647000,0,85.0,0,0.20206093189964158,1,24,3,0,4568174,0.0,0.0,19.0,19,1,1148,1250802630,3,29.967288,-95.699233
7255,1351760400,3822,11,0.0,1349993414,1351328400,1349993603.0,1351299600,0,980.9,0,0.0,1,53,52,8,4573368,0.0,0.0,15.0,15,1,641,1294590773,1,35.2276534,-80.8375557
7256,1353542400,32261,11,3.0,1350341727,1353110400,1350347463.0,1353081600,0,2470.0,0,1.0,1,47,50,1,4600576,0.0,0.0,32.0,32,1,357,1319471555,3,39.169207,-123.007037
7257,1358978400,1912,8,0.0,1350343159,1358546400,1350344290.0,1358542800,0,23.08,0,0.20206093189964158,0,72,2,134,4600768,15.0,6.0,95.0,95,1,1079,1257058800,3,37.790129,-122.4033558
7258,1351828800,5264,6,0.0,1350487820,1351396800,1350491114.0,1351364400,0,50.46,0,0.20206093189964158,1,32,3,0,4616956,9.0,0.0,10.0,10,1,2,1350341798,1,40.7563394,-73.9678338
7259,1351292400,0,0,0.0,1350618170,1350860400,1350618215.0,1350849600,0,421.95,0,0.0,1,19,1,288,4633390,0.0,0.0,3.0,3,0,560,1302213395,5,0.0,0.0
7260,1355997600,2748,5,1.0,1350618423,1355565600,1350620471.0,1355545800,0,40.0,0,0.20206093189964158,1,73,1,0,4633404,13.0,10.0,57.0,57,1,0,1350618421,1,33.4155596,-111.7892643
7261,1356483600,1943,8,1.0,1350623716,1356051600,1350623734.0,1356037200,0,185.91,1,0.0,1,46,2,237,4633686,19.0,0.0,63.0,63,1,385,1317306998,3,29.957838,-90.0634275
7262,1355340600,2415,8,1.0,1350623902,1354908600,1350623924.0,1354899600,0,61.47,1,0.0,1,46,1,230,4633700,19.0,0.0,50.0,50,1,385,1317306998,3,29.957838,-90.0634275
7263,1361916000,2412,0,0.0,1359808891,1361484000,1359809536.0,1361476800,0,1335.21,0,0.20206093189964158,1,22,26,2,4665889,12.0,0.0,19.0,19,1,165,1345612353,1,-33.430748,151.3967008
7264,1355454000,781,5,0.0,1351026855,1355022000,1351693595.0,1355011200,1,1045.0,0,0.20206093189964158,0,36,38,1,4665945,6.0,0.0,38.0,46,1,726,1288298696,3,41.9754939,-87.7111073
7265,1352703600,795,6,1.0,1351028592,1352271600,1351028719.0,1352255400,0,1617.38,0,1.0,1,45,35,37,4666173,0.0,0.0,14.0,14,1,208,1333076402,3,34.1043715,-118.2916772
7266,1352876400,809,6,1.0,1351029167,1352444400,1351029292.0,1352428200,0,156.91,0,1.0,1,46,9,39,4666249,0.0,0.0,16.0,16,1,208,1333076402,3,34.1043715,-118.2916772
7267,1355810400,1776,8,0.0,1351275128,1355378400,1351276387.0,1352311200,0,659.76,0,0.0,1,34,38,6,4692301,0.0,0.0,12.0,12,1,612,1298398395,4,39.2890484,-76.6058232
7268,1354235400,807,8,1.0,1351416252,1353803400,1351418709.0,1353780000,1,244.96,0,0.20206093189964158,1,42,1,0,4698775,19.0,0.0,27.0,27,1,37,1348215641,4,-33.5160008,149.5222293
7269,1362974400,6459,5,0.0,1351428355,1362546000,1351429120.0,1362542400,0,36.32,0,0.0,1,124,1,1,4698989,0.0,0.0,128.0,128,0,118,1341233083,3,0.0,0.0
7270,1352683800,8277,11,0.0,1351787000,1352251800,1351788817.0,1352221200,0,6492.79,0,0.20206093189964158,1,45,5,0,4731551,0.0,0.0,5.0,5,1,0,1351786580,1,51.1813239,0.38477000000000006
7271,1355702400,0,0,0.0,1351789037,1355270400,1340853730.833474,1355259600,0,0.0,0,0.20206093189964158,0,0,0,0,4731955,0.0,0.0,46.86969397828233,40,1,0,1351786580,1,0.0,0.0
7272,1361937600,5260,13,1.0,1351789529,1361505600,1351871110.0,1361502000,0,263.12,0,1.0,1,23,16,21,4732047,23.0,10.0,111.0,112,1,192,1335193600,3,51.5092028,-0.12731879999999998
7273,1360346400,261,8,0.0,1351889569,1359914400,1353430408.0,1359910800,0,15.0,0,0.0,1,29,1,0,4742569,10.0,11.0,75.0,93,1,217,1333120831,1,42.3506066,-71.0759837
7274,1365656400,2917,0,1.0,1352212562,1365224400,1352905626.0,1365211800,0,9972.15,0,0.0,1,61,51,28,4764183,0.0,0.0,142.0,150,1,1019,1264164443,3,39.1035457,-84.5117207
7275,1354183200,2972,11,0.0,1352214356,1353751200,1352216977.0,1353729600,0,12984.71,0,0.0,1,38,25,0,4764483,0.0,0.0,17.0,17,1,0,1352214355,3,43.6450766,-79.3963751
7276,1360558800,5526,0,0.0,1355223864,1360126800,1355225930.0,1360116000,0,3764.8,0,0.0,1,63,36,6,4764857,0.0,0.0,56.0,56,1,445,1316774740,1,51.5569879,-0.1411791
7277,1362114000,9411,6,3.0,1352240256,1361682000,1352727471.0,1361638800,1,14241.66,0,1.0,0,74,88,78,4769961,18.0,13.0,103.0,109,0,1117,1255707328,3,0.0,0.0
7278,1355374800,3856,8,0.0,1352505249,1354942800,1352508137.0,1354932000,0,1205.6,0,0.20206093189964158,1,19,28,0,4797055,14.0,0.0,28.0,28,1,0,1352505246,3,-27.477721,153.028414
7279,1356132600,1656,12,0.0,1352507485,1355700600,1352996372.0,1355371200,0,207.72,0,0.20206093189964158,1,9,8,0,4797179,17.0,15.0,27.0,33,1,0,1352507474,1,30.221605,-92.018918
7280,1382047200,3509,9,1.0,1352933132,1381615200,1352933203.0,1381604400,1,100.92,0,1.0,0,37,2,86,4830471,18.0,9.0,332.0,332,1,604,1300769716,3,0.0,0.0
7281,1358474400,1016,6,0.0,1353359434,1358042400,1353360175.0,1358035200,0,112.13,1,0.20206093189964158,1,23,11,0,4862689,23.0,12.0,54.0,54,1,93,1345324995,3,33.6029761,-111.9248781
7282,1379115000,338,0,0.0,1353891177,1378683000,1365172559.0,1368397800,0,363.33,0,0.0,1,25,7,3,4895385,0.0,0.0,37.0,168,1,291,1328745900,4,-27.4302462,153.0501555
7283,1355718600,18561,6,1.0,1353893090,1355286600,1355989278.0,1355279400,0,1923.1,0,0.0,1,26,15,1,4895523,15.0,16.0,-8.0,16,1,285,1329284505,1,-33.8591381,151.2081197
7284,1365728400,904,11,1.0,1354639697,1365296400,1354822063.0,1365264000,0,1405.0,0,0.0,0,27,49,22,4960814,0.0,0.0,121.0,123,1,439,1316700613,3,43.0847097,-77.6744285
7285,1362099600,1216,5,0.0,1354678041,1361667600,1354735095.0,1361649600,0,1767.28,0,0.20206093189964158,1,32,65,0,4961370,0.0,0.0,80.0,81,1,0,1354642514,3,36.770558,-119.724353
7286,1359671400,624,8,1.0,1354642559,1359239400,1354649756.0,1359232200,0,1044.0,0,0.0,1,39,18,5,4961378,23.0,0.0,53.0,53,1,103,1345750898,1,33.5605319,-111.8862647
7287,1360562400,1042,11,0.0,1357307679,1360130400,1357325808.0,1360119600,0,1169.94,0,0.20206093189964158,1,14,16,2,4961408,11.0,11.0,32.0,32,1,158,1343652518,3,40.458236,-79.925464
7288,1359957600,3846,8,1.0,1355429531,1359525600,1355429937.0,1359514800,0,1988.09,0,0.0,1,31,20,21,5026670,19.0,14.0,47.0,47,1,380,1322593330,3,51.4859386,-0.1727191
7289,1368745200,3975,11,3.0,1355438770,1368313200,1356048824.0,1368151200,0,166197.91,0,1.0,1,42,342,0,5026904,15.0,15.0,140.0,147,1,0,1355431014,3,49.2669593,-123.2568614
7290,1357551000,2367,6,0.0,1355431253,1357119000,1355431549.0,1357016400,0,329.04,0,0.20206093189964158,1,17,1,0,5026956,0.0,0.0,18.0,18,1,59,1350341798,1,41.926804,-87.6414731
7291,1367622000,4401,12,1.0,1355432728,1367190000,1355434135.0,1367182800,0,1104.0,0,0.0,1,34,27,33,5027164,41.0,20.0,136.0,136,1,273,1331835291,3,39.784072,-86.154487
7292,1364241600,4058,8,1.0,1355928517,1363809600,1355928730.0,1363804200,0,45.18,0,0.0,1,40,2,5,5059128,43.0,0.0,91.0,91,1,587,1305213193,4,33.5027479,-117.163611
7293,1367452800,5150,8,1.0,1355930688,1367020800,1356021420.0,1366905600,0,16919.99,0,0.0,1,63,15,1,5059448,91.0,16.0,126.0,127,1,1260,1247085054,4,43.6626956,-79.4000493
7294,1379372400,3595,5,1.0,1356617922,1378940400,1356637268.0,1378827000,0,700.0,0,0.0,1,41,1,11,5091898,0.0,0.0,257.0,257,1,66,1350921685,1,41.9949129,-88.240312
7295,1367292600,14375,11,1.0,1356624983,1366860600,1356626481.0,1366851600,1,54.93,0,0.0,1,30,3,3,5092538,20.0,12.0,118.0,118,1,940,1275421926,4,51.522446,-0.15523
7296,1361077200,7292,11,1.0,1357160138,1360645200,1357325263.0,1360634400,1,7520.0,0,1.0,1,70,395,7,5119518,20.0,0.0,38.0,40,1,489,1314907992,4,33.128297,-117.159973
7297,1363577400,302,4,0.0,1357596015,1363145400,1357596119.0,1363138200,0,30.0,0,0.0,1,19,1,23,5157816,14.0,0.0,64.0,64,1,617,1304296533,3,39.7050076,-104.8618734
7298,1363910400,228,8,3.0,1357597025,1363478400,1357597074.0,1363447800,0,455.0,0,0.0,1,20,13,16,5158024,12.0,12.0,68.0,68,1,343,1327943583,4,44.9392273,-93.0906406
7299,1362256200,9029,8,1.0,1357597104,1361824200,1357658043.0,1361813400,0,40.38,0,0.0,1,29,1,0,5158038,0.0,0.0,48.0,49,1,121,1347132669,3,45.5598745,-73.6579769
7300,1362128400,10288,12,0.0,1357597532,1361696400,1358268213.0,1361676600,0,1225.46,0,1.0,1,22,33,4,5158124,0.0,0.0,39.0,47,1,375,1325179431,3,45.52335,-122.6765882
7301,1359680400,15023,5,0.0,1357652634,1359248400,1357667192.0,1359223200,0,730.66,0,0.20206093189964158,1,63,30,13,5163090,13.0,0.0,18.0,18,1,796,1288897840,3,40.7500225,-73.9912409
7302,1360877400,3049,8,1.0,1357676014,1360445400,1357676632.0,1360434600,0,525.0,0,1.0,1,57,7,144,5168030,0.0,9.0,32.0,32,1,263,1334946702,3,34.0029659,-118.4073885
7303,1362875400,16035,5,1.0,1357841433,1362443400,1357841745.0,1362416400,0,7761.0,0,0.20206093189964158,0,14,39,9,5190226,0.0,0.0,53.0,53,1,849,1284472510,3,40.5758505,-111.8987612
7304,1367386200,714,6,0.0,1358203913,1366954200,1358209588.0,1366936200,0,1567.88,0,0.20206093189964158,1,53,5,55,5223048,15.0,15.0,101.0,101,1,0,1358188558,1,49.2927201,-123.1310662
7305,1365635700,2003,0,1.0,1361328179,1365203700,1361469939.0,1365200100,0,2276.03,0,0.20206093189964158,1,72,12,0,5223268,16.0,0.0,43.0,45,1,36,1358205399,1,38.9790612,-77.1140601
7306,1358812800,140,13,0.0,1358205428,1358380800,1358206567.0,1358247600,0,1493.46,0,0.0,1,9,4,0,5223276,0.0,0.0,1.0,1,1,0,1358205426,1,51.5223938,-0.1316356
7307,1362355200,2093,5,0.0,1358452137,1361923200,1358456694.0,1361134800,0,3640.21,0,0.0,1,30,71,13,5255842,15.0,14.0,31.0,31,1,801,1289262178,3,33.303233,-111.842532
7308,1361178000,256,6,0.0,1358453657,1360746000,1358481166.0,1360724400,0,195.2,0,0.20206093189964158,1,74,12,4,5256172,0.0,0.0,26.0,26,1,247,1337133179,3,29.7539831,-95.3665423
7309,1359356400,0,6,0.0,1358736201,1358924400,1358737593.0,1358911800,0,0.0,0,0.0,1,45,0,0,5277918,0.0,0.0,2.0,2,1,0,1358736128,1,34.0522342,-118.2436849
7310,1369353600,2111,8,1.0,1358852650,1368921600,1358853239.0,1368892800,1,2622.99,1,0.0,1,21,14,56,5289030,0.0,0.0,116.0,116,1,627,1304699073,3,51.500179,-0.0947826
7311,1361211000,0,0,0.0,1359827025,1360779000,1359827116.0,1360778700,0,264.74,0,0.0,1,26,1,0,5319706,0.0,0.0,11.0,11,1,424,1323226212,4,29.947599,-95.5843359
7312,1360216800,649,0,0.0,1359083876,1359784800,1359084563.0,1359774000,0,538.35,0,0.20206093189964158,1,57,3,5,5321698,8.0,10.0,8.0,8,0,325,1331007352,3,0.0,0.0
7313,1362535200,0,5,0.0,1359085372,1362103200,1359086095.0,1359097200,0,565.11,0,0.0,1,56,25,2,5321800,0.0,0.0,0.0,0,1,42,1355452797,3,30.2729209,-97.7443863
7314,1367269200,2099,11,0.0,1359690401,1366837200,1359691651.0,1366824600,0,543.9,0,0.20206093189964158,1,18,10,3,5354012,16.0,0.0,83.0,83,1,238,1339053882,3,-32.285915,115.741346
7315,1366858800,3225,4,1.0,1359449969,1366426800,1363353271.0,1366416000,0,5640.0,1,0.20206093189964158,1,45,151,0,5354154,14.0,15.0,35.0,80,1,0,1359449968,3,41.8788515,-87.6364782
7316,1363753800,1417,6,0.0,1359454916,1363321800,1359455547.0,1363311000,0,13.45,0,0.20206093189964158,1,38,1,1,5354542,19.0,7.0,44.0,44,1,224,1340094258,3,52.5711261,-1.9663992
7317,1365699600,10939,11,1.0,1360111218,1365267600,1360365220.0,1365181200,0,547.4,0,0.0,1,36,18,0,5386950,0.0,0.0,56.0,59,1,1170,1259000799,4,33.72265,-116.381415
7318,1363735800,16679,0,0.0,1360178685,1363303800,1360695246.0,1363273200,0,5992.35,1,0.20206093189964158,1,19,35,2,5386986,13.0,9.0,30.0,36,1,154,1346865606,3,49.0905629,-122.9742938
7319,1364270400,7237,8,0.0,1359676387,1363838400,1359676708.0,1363827600,0,17.94,0,0.20206093189964158,1,43,1,22,5387012,14.0,11.0,48.0,48,1,770,1293137934,3,53.4800272,-2.2320394
7320,1371436200,613,8,0.0,1359979928,1371004200,1359980496.0,1370997000,0,21.46,0,0.20206093189964158,1,5,1,0,5409150,9.0,9.0,127.0,127,1,127,1349073126,1,-37.8368503,144.9752459
7321,1362702600,799,0,0.0,1360035399,1362270600,1360035673.0,1362259800,0,366.66,0,0.20206093189964158,1,54,8,41,5419636,15.0,6.0,26.0,26,1,495,1317232277,3,29.952719899999998,-90.070955
7322,1364609700,344,6,1.0,1360100201,1364177700,1360160918.0,1364170500,0,933.0,0,1.0,1,45,24,32,5429314,0.0,0.0,46.0,47,1,69,1354122879,3,40.7216661,-74.0063208
7323,1360821600,0,0,0.0,1360268198,1360389600,1360268658.0,1360303200,0,1413.99,0,0.0,1,15,3,0,5452426,0.0,0.0,0.0,0,1,0,1360268197,1,51.5230419,-0.14196699999999998
7324,1368487800,2693,11,0.0,1360268262,1368055800,1360593761.0,1368023400,0,7240.0,0,0.0,1,53,89,0,5452434,59.0,0.0,86.0,90,1,359,1329247073,4,33.1668301,-86.4960377
7325,1374782400,4673,11,0.0,1360268953,1374350400,1365958226.0,1370109600,0,350.0,0,0.20206093189964158,1,38,1,1,5452578,13.0,16.0,48.0,114,0,0,1360268952,1,0.0,0.0
7326,1362088800,15012,0,1.0,1360624258,1361656800,1360628668.0,1361638800,0,320.0,0,0.20206093189964158,1,39,12,0,5485782,0.0,0.0,12.0,12,1,136,1348886464,4,41.7562039,-87.9104379
7327,1366236000,3692,8,1.0,1360624020,1365804000,1360626831.0,1365789600,0,27208.13,0,1.0,0,64,52,125,5485820,0.0,0.0,60.0,60,1,868,1285595056,3,42.348856,-71.0888989
7328,1361854800,269,8,0.0,1360964055,1361422800,1360965195.0,1361413800,0,115.27,0,0.0,1,40,9,0,5496308,0.0,0.0,5.0,5,1,19,1359305239,4,52.2681118,-113.8112386
7329,1364608800,5749,4,0.0,1360776358,1364176800,1361464334.0,1364065200,0,25830.6,0,0.20206093189964158,1,14,563,32,5506286,16.0,12.0,30.0,38,1,578,1310829609,4,40.7213972,-73.9965936
7330,1362020400,17971,5,1.0,1360863463,1361588400,1360864930.0,1361550600,0,470.3,0,1.0,1,128,1,9,5517914,0.0,0.0,8.0,8,1,1219,1255504338,3,48.8591667,2.3127778
7331,1363921200,528,11,0.0,1362172272,1363489200,1362173852.0,1363474800,0,341.0,0,0.20206093189964158,1,19,18,11,5518650,8.0,0.0,15.0,15,1,519,1317305933,3,37.5369532,-77.433923
7332,1367380800,455,8,1.0,1361227699,1366948800,1361819526.0,1366938000,0,106.49,0,0.20206093189964158,1,12,1,1,5550854,17.0,0.0,59.0,66,1,3,1360964312,1,39.5269912,-119.7302435
7333,1380240000,3120,8,0.0,1361230033,1379808000,1361232751.0,1379696400,1,3800.0,0,0.0,1,32,18,37,5551224,13.0,13.0,214.0,214,1,1189,1258509434,3,47.6237408,-122.3425432
7334,1363221000,30,0,0.0,1362785253,1362792600,1362785438.0,1362781800,0,8000.0,0,0.20206093189964158,0,15,1,0,5583326,0.0,0.0,0.0,0,1,1039,1273000167,4,0.0,0.0
7335,1365742800,2267,8,1.0,1361568662,1365310800,1361598996.0,1365300000,0,973.93,0,0.0,1,23,53,7,5597928,0.0,0.0,43.0,43,1,812,1291424147,4,37.7689634,-122.4194611
7336,1373742000,30092,5,0.0,1361819118,1373310000,1361841329.0,1372975200,1,2011.62,0,0.20206093189964158,1,74,6,3,5616976,0.0,0.0,129.0,129,1,0,1361819117,3,29.9555663,-90.0705637
7337,1369436400,10941,11,1.0,1362025638,1369004400,1362982814.0,1368995400,0,2835.0,0,0.20206093189964158,1,32,38,6,5649408,14.0,0.0,70.0,81,1,889,1285196603,3,37.2669308,-122.0135327
7338,1363928400,5433,0,0.0,1362029824,1363496400,1362031151.0,1363485600,0,135.16,0,0.20206093189964158,1,32,8,0,5649732,9.0,9.0,17.0,17,1,0,1362029823,3,51.4928607,-0.0706714
7339,1369886400,0,13,0.0,1362150835,1369454400,1362150859.0,1369447200,0,532.0,0,0.0,1,10,7,227,5665592,0.0,0.0,84.0,84,1,258,1339888264,3,40.481678,-88.994023
7340,1364979600,6012,5,0.0,1362254289,1364547600,1362254977.0,1364529600,0,6.27,0,0.20206093189964158,1,38,1,0,5676490,11.0,10.0,26.0,26,1,12,1361219963,1,38.9064961,-77.0412564
7341,1365994800,6329,8,0.0,1364107109,1365562800,1364111437.0,1365555600,0,464.51,0,0.20206093189964158,1,73,39,12,5681902,20.0,12.0,16.0,17,1,969,1280357747,4,-37.8169969,144.9539834
7342,1367629200,7753,8,1.0,1362355118,1367197200,1362357987.0,1367078400,0,495.0,0,0.0,1,61,1,0,5682356,19.0,0.0,55.0,55,1,21,1360519865,1,34.4183907,-119.6961141
7343,1374814800,1131,0,1.0,1362355380,1374382800,1362355676.0,1373202000,0,6204.0,0,0.0,1,46,5,22,5682376,8.0,12.0,126.0,126,0,83,1355163590,1,41.7214389,-85.8174946
7344,1371859200,14190,5,0.0,1362356112,1371427200,1362693270.0,1371229200,0,843.9,0,0.20206093189964158,1,64,2,0,5682430,12.0,0.0,99.0,103,1,0,1362356111,1,44.4605647,-121.6437291
7345,1365670800,5552,5,0.0,1362548610,1365238800,1362550004.0,1365220800,0,107.22,0,0.0,1,34,4,67,5714822,19.0,15.0,31.0,31,1,761,1296768477,3,47.6008929,-122.332375
7346,1365375600,7928,8,1.0,1362551131,1364943600,1362552161.0,1364932800,0,948.0,0,1.0,1,50,25,1,5715068,15.0,16.0,28.0,28,1,1554,1228279282,4,34.1638,-118.373622
7347,1364497200,2205,11,0.0,1362722516,1364065200,1362722859.0,1364058000,0,66.27,0,1.0,1,49,2,15,5747549,0.0,0.0,16.0,16,1,1068,1270414542,3,33.5320053,-117.7751342
7348,1369110600,1039,4,1.0,1362931816,1368678600,1362931916.0,1368667800,0,1417.25,1,0.0,1,32,13,86,5769251,10.0,10.0,66.0,66,1,19,1361318524,3,42.9819374,-81.2508678
7349,1367562600,28582,0,0.0,1362933322,1367130600,1362940261.0,1367107200,0,2964.33,0,0.0,1,20,28,0,5769403,0.0,0.0,48.0,48,0,1369,1244646183,4,0.0,0.0
7350,1367024400,5917,6,1.0,1363019517,1366592400,1363020200.0,1366581600,0,130.0,0,0.0,1,31,13,0,5780605,16.0,0.0,41.0,41,1,278,1338989781,3,41.8849688,-87.660726
7351,1366007400,9445,5,1.0,1363050625,1365575400,1363266039.0,1365561000,1,613.94,0,0.20206093189964158,1,45,43,1,5788599,8.0,8.0,26.0,29,1,62,1357689138,1,51.5313895,-0.115898
7352,1372399200,9409,11,1.0,1364997441,1371967200,1365701602.0,1371740400,0,10158.73,0,0.20206093189964158,1,28,74,8,5812913,20.0,7.0,70.0,78,1,513,1320696753,3,46.8154592,-71.20181
7353,1370646000,617,5,0.0,1363184134,1370214000,1363184877.0,1370192400,0,80.0,0,0.0,0,16,6,1,5813151,0.0,0.0,81.0,81,1,335,1334264576,1,44.9160704,-93.262623
7354,1368070200,2954,8,1.0,1363184561,1367638200,1363184662.0,1367631000,0,25.66,0,0.0,1,51,1,13,5813253,0.0,0.0,51.0,51,1,489,1320926093,3,51.5148656,-0.1653973
7355,1366169400,2557,5,1.0,1363209968,1365737400,1363211112.0,1365728400,1,25.29,0,0.0,1,62,1,12,5822711,12.0,13.0,29.0,29,1,744,1298890575,3,53.3846175,-1.4728275
7356,1369020600,6087,0,0.0,1363612928,1368588600,1363618809.0,1368581400,0,130.64,0,1.0,1,49,11,6,5878875,0.0,0.0,57.0,57,1,1411,1241686787,4,51.5076896,-0.1381841
7357,1371814200,3035,0,0.0,1363615228,1371382200,1363617652.0,1371353400,0,44.18,0,0.20206093189964158,1,18,2,1,5879435,12.0,13.0,89.0,89,1,91,1355770238,1,33.9695171,-83.994471
7358,1368043200,16053,8,1.0,1363637315,1367611200,1363641710.0,1367593200,0,2700.0,0,0.0,1,79,25,21,5886697,0.0,0.0,46.0,46,1,453,1324511740,3,34.747892,-92.271261
7359,1371767400,1919,8,1.0,1363728899,1371335400,1363728929.0,1371324600,0,653.76,0,0.0,1,61,24,4,5905877,13.0,13.0,88.0,88,1,510,1319664551,3,34.0400949,-84.3191755
7360,1366063200,2531,0,1.0,1363729142,1365631200,1363760566.0,1365616800,0,155.16,0,0.20206093189964158,1,69,2,4,5905945,0.0,0.0,22.0,22,1,1344,1247597518,3,42.0788763,-87.8169376
7361,1366587000,6605,8,1.0,1363758087,1366155000,1363758382.0,1366041600,0,781.58,0,0.0,0,45,1,16,5911035,0.0,10.0,27.0,27,1,712,1302238759,4,-37.8155948,144.9607689
7362,1368126000,0,8,0.0,1363885525,1367694000,1363886283.0,1367681400,0,34.62,0,0.20206093189964158,1,55,2,0,5916561,0.0,0.0,44.0,44,1,1,1363792043,4,32.669757,-96.891786
7363,1364335200,0,0,0.0,1363814577,1363903200,1363815071.0,1363896000,0,176.72,0,0.20206093189964158,0,18,1,0,5923089,0.0,0.0,1.0,1,1,8,1363135379,4,42.0146911,-86.4336754
7364,1370579400,971,6,1.0,1363891968,1370147400,1363892021.0,1370140200,0,1000.0,0,1.0,1,52,7,951,5936889,16.0,14.0,72.0,72,0,1151,1264446071,4,39.7580327,-105.0113106
7365,1366682400,2486,8,0.0,1363897632,1366250400,1363899268.0,1366225200,0,60.0,0,0.0,1,28,6,3,5938365,0.0,0.0,27.0,27,1,703,1303171578,4,38.5885559,-121.415947
7366,1364709600,50,6,1.0,1363933230,1364277600,1363935433.0,1364263200,0,22.58,0,0.20206093189964158,0,9,1,0,5944037,0.0,0.0,4.0,4,1,0,1363933229,3,49.2702627,-123.1090004
7367,1365078600,0,6,0.0,1364120921,1364646600,1364123220.0,1364619600,0,8133.29,0,0.20206093189964158,1,15,9,0,5965723,0.0,0.0,5.0,5,1,0,1364120920,1,51.5350187,-0.1393231
7368,1376697600,12651,0,0.0,1364159490,1376265600,1364185845.0,1376103600,0,174.18,0,0.20206093189964158,1,18,1,0,5968969,0.0,0.0,138.0,138,1,0,1364157155,1,36.0930659,-115.1778316
7369,1370388600,7325,8,1.0,1364213391,1369956600,1364213425.0,1369945800,0,1096.51,1,0.0,1,51,3,62,5975511,13.0,14.0,66.0,66,1,1210,1259691227,4,51.5150469,-0.0675934
7370,1377370800,1259,8,1.0,1364233997,1376938800,1364234167.0,1376928000,0,1116.85,0,0.0,1,38,5,95,5980923,0.0,0.0,147.0,147,1,935,1283476866,4,37.601512,-77.547697
7371,1372743000,434,0,0.0,1364295054,1372311000,1364296669.0,1372300200,0,1183.89,0,0.20206093189964158,1,60,24,0,5991835,0.0,0.0,92.0,92,1,38,1361011750,4,51.5070499,-0.1495293
7372,1366239600,12166,11,1.0,1364497363,1365807600,1364497430.0,1365696000,0,1800.0,0,0.0,1,58,3,12,6033305,0.0,0.0,14.0,14,0,937,1283557832,3,0.0,0.0
7373,1366930800,842,0,0.0,1364767413,1366498800,1364849541.0,1366480800,0,1084.76,0,0.0,1,49,51,0,6062759,0.0,0.0,19.0,20,1,1476,1237223043,4,42.874786,-77.2750405
7374,1371688200,7349,0,1.0,1364827056,1371256200,1364827135.0,1371060000,0,12600.0,0,0.0,0,43,33,15,6069297,12.0,13.0,72.0,72,1,850,1291403248,4,44.2655595,-121.257848
7375,1380826800,204,8,0.0,1364834677,1380394800,1364834777.0,1380391200,0,67.24,0,0.0,1,10,1,23,6071535,0.0,0.0,180.0,180,1,586,1314205460,3,42.972606999999996,-81.2618106
7376,1368731100,4626,8,0.0,1364846654,1368299100,1364849222.0,1368237600,0,88.36,0,0.0,1,28,3,2,6075017,0.0,0.0,39.0,39,1,662,1307645385,3,39.8233253,-86.2359828
7377,1368939600,0,0,0.0,1365035382,1368507600,1340853730.833474,1368496800,0,0.0,0,0.20206093189964158,0,0,0,0,6113423,0.0,0.0,46.86969397828233,40,1,7,1364396150,1,0.0,0.0
7378,1368928800,40568,0,1.0,1365096238,1368496800,1365100729.0,1368473400,0,2446.75,0,0.0,1,13,45,0,6124377,11.0,11.0,39.0,39,1,1501,1235433954,4,37.7824465,-122.4066457
7379,1366401600,4719,8,0.0,1365119104,1365969600,1365119449.0,1365868800,1,1016.0,1,0.0,1,22,4,4,6129893,9.0,9.0,9.0,9,1,194,1348358185,4,37.7054724,-121.8881543
7380,1367294400,6699,8,1.0,1365382726,1366862400,1365383913.0,1366849800,1,150.0,0,0.0,1,121,4,10,6163131,27.0,12.0,17.0,17,1,1546,1231781114,4,42.3590826,-83.0655486
